YearStart,YearEnd,LocationAbbr,LocationDesc,DataSource,Topic,Question,Response,DataValueUnit,DataValueType,DataValue,DataValueAlt,DataValueFootnoteSymbol,DatavalueFootnote,LowConfidenceLimit,HighConfidenceLimit,StratificationCategory1,Stratification1,StratificationCategory2,Stratification2,StratificationCategory3,Stratification3,GeoLocation,ResponseID,LocationID,TopicID,QuestionID,DataValueTypeID,StratificationCategoryID1,StratificationID1
2020,2020,MA,Massachusetts,NVSS,Alcohol,Chronic liver disease mortality,,"cases per 100,000",Age-adjusted Rate,,,~,Data not shown because of too few respondents or cases,,,Race/Ethnicity,Asian or Pacific Islander,,,,,POINT (-72.08269067499964 42.27687047000046),,25,ALC,ALC6_0,AGEADJRATE,RACE,API
2020,2020,NJ,New Jersey,PRAMS,Alcohol,Alcohol use before pregnancy,,%,Crude Prevalence,54.6,54.6,,,51.5,57.7,Overall,Overall,,,,,POINT (-74.27369128799967 40.13057004800049),,34,ALC,ALC1_2,CRDPREV,OVERALL,OVR
2012,2012,OR,Oregon,NVSS,Alcohol,Chronic liver disease mortality,,,Number,530,530,,,,,Overall,Overall,,,,,POINT (-120.15503132599969 44.56744942400047),,41,ALC,ALC6_0,NMBR,OVERALL,OVR
2018,2018,NY,New York,PRAMS,Alcohol,Alcohol use before pregnancy,,%,Crude Prevalence,30.7,30.7,,,24.6,37.5,Race/Ethnicity,Asian or Pacific Islander,,,,,POINT (-75.54397042699964 42.82700103200045),,36,ALC,ALC1_2,CRDPREV,RACE,API
2010,2010,NM,New Mexico,NVSS,Alcohol,Chronic liver disease mortality,,"cases per 100,000",Crude Rate,34.7,34.7,,,26.7,44.4,Race/Ethnicity,American Indian or Alaska Native,,,,,POINT (-106.24058098499967 34.52088095200048),,35,ALC,ALC6_0,CRDRATE,RACE,AIAN
2015,2015,CO,Colorado,YRBSS,Alcohol,Alcohol use among youth,,%,Crude Prevalence,,,-,No data available,,,Race/Ethnicity,American Indian or Alaska Native,,,,,POINT (-106.13361092099967 38.843840757000464),,8,ALC,ALC1_1,CRDPREV,RACE,AIAN
2015,2015,ID,Idaho,YRBSS,Alcohol,Alcohol use among youth,,%,Crude Prevalence,28.1,28.1,,,23.7,33,Race/Ethnicity,"White, non-Hispanic",,,,,POINT (-114.3637300419997 43.682630005000476),,16,ALC,ALC1_1,CRDPREV,RACE,WHT
2014,2014,RI,Rhode Island,PRAMS,Alcohol,Alcohol use before pregnancy,,%,Crude Prevalence,42.4,42.4,,,30.3,55.6,Race/Ethnicity,"Black, non-Hispanic",,,,,POINT (-71.52247031399963 41.70828019300046),,44,ALC,ALC1_2,CRDPREV,RACE,BLK
2013,2013,MT,Montana,YRBSS,Alcohol,Alcohol use among youth,,%,Crude Prevalence,,,~,Data not shown because of too few respondents or cases,,,Race/Ethnicity,"Black, non-Hispanic",,,,,POINT (-109.42442064499971 47.06652897200047),,30,ALC,ALC1_1,CRDPREV,RACE,BLK
2017,2017,AR,Arkansas,YRBSS,Alcohol,Alcohol use among youth,,%,Crude Prevalence,28.1,28.1,,,18.1,40.9,Race/Ethnicity,Hispanic,,,,,POINT (-92.27449074299966 34.74865012400045),,5,ALC,ALC1_1,CRDPREV,RACE,HIS
2016,2016,MD,Maryland,NVSS,Alcohol,Chronic liver disease mortality,,"cases per 100,000",Age-adjusted Rate,6.7,6.7,,,6.1,7.3,Overall,Overall,,,,,POINT (-76.60926011099963 39.29058096400047),,24,ALC,ALC6_0,AGEADJRATE,OVERALL,OVR
2013,2013,DC,District of Columbia,NVSS,Alcohol,Chronic liver disease mortality,,"cases per 100,000",Age-adjusted Rate,8.1,8.1,,,6,10.7,Overall,Overall,,,,,POINT (-77.036871 38.907192),,11,ALC,ALC6_0,AGEADJRATE,OVERALL,OVR
2012,2012,CO,Colorado,NVSS,Alcohol,Chronic liver disease mortality,,"cases per 100,000",Crude Rate,8.8,8.8,,,7.7,10,Gender,Female,,,,,POINT (-106.13361092099967 38.843840757000464),,8,ALC,ALC6_0,CRDRATE,GENDER,GENF
2019,2019,OK,Oklahoma,YRBSS,Alcohol,Binge drinking prevalence among youth,,%,Crude Prevalence,13.2,13.2,,,10.5,16.4,Overall,Overall,,,,,POINT (-97.52107021399968 35.47203135600046),,40,ALC,ALC2_1,CRDPREV,OVERALL,OVR
2011,2011,AR,Arkansas,NVSS,Alcohol,Chronic liver disease mortality,,,Number,112,112,,,,,Gender,Female,,,,,POINT (-92.27449074299966 34.74865012400045),,5,ALC,ALC6_0,NMBR,GENDER,GENF
2010,2010,LA,Louisiana,NVSS,Alcohol,Chronic liver disease mortality,,"cases per 100,000",Age-adjusted Rate,8.2,8.2,,,7.2,9.2,Race/Ethnicity,"White, non-Hispanic",,,,,POINT (-92.44568007099969 31.31266064400046),,22,ALC,ALC6_0,AGEADJRATE,RACE,WHT
2017,2017,FL,Florida,NVSS,Alcohol,Chronic liver disease mortality,,,Number,2022,2022,,,,,Gender,Male,,,,,POINT (-81.92896053899966 28.932040377000476),,12,ALC,ALC6_0,NMBR,GENDER,GENM
2012,2012,HI,Hawaii,PRAMS,Alcohol,Alcohol use before pregnancy,,%,Crude Prevalence,58.5,58.5,,,50.1,66.3,Race/Ethnicity,Hispanic,,,,,POINT (-157.85774940299973 21.304850435000446),,15,ALC,ALC1_2,CRDPREV,RACE,HIS
2019,2019,DC,District of Columbia,NVSS,Alcohol,Chronic liver disease mortality,,"cases per 100,000",Crude Rate,,,~,Data not shown because of too few respondents or cases,,,Race/Ethnicity,Asian or Pacific Islander,,,,,POINT (-77.036871 38.907192),,11,ALC,ALC6_0,CRDRATE,RACE,API
2018,2018,NE,Nebraska,PRAMS,Alcohol,Alcohol use before pregnancy,,%,Crude Prevalence,79.8,79.8,,,74.8,84,Race/Ethnicity,"White, non-Hispanic",,,,,POINT (-99.36572062299967 41.6410409880005),,31,ALC,ALC1_2,CRDPREV,RACE,WHT
2016,2016,GA,Georgia,NVSS,Alcohol,Chronic liver disease mortality,,"cases per 100,000",Crude Rate,,,~,Data not shown because of too few respondents or cases,,,Race/Ethnicity,American Indian or Alaska Native,,,,,POINT (-83.62758034599966 32.83968109300048),,13,ALC,ALC6_0,CRDRATE,RACE,AIAN
2017,2017,KS,Kansas,NVSS,Alcohol,Chronic liver disease mortality,,,Number,317,317,,,,,Overall,Overall,,,,,POINT (-98.20078122699965 38.34774030000045),,20,ALC,ALC6_0,NMBR,OVERALL,OVR
2016,2016,NJ,New Jersey,NVSS,Alcohol,Chronic liver disease mortality,,"cases per 100,000",Crude Rate,8.5,8.5,,,6.9,10.2,Race/Ethnicity,"Black, non-Hispanic",,,,,POINT (-74.27369128799967 40.13057004800049),,34,ALC,ALC6_0,CRDRATE,RACE,BLK
2016,2016,MT,Montana,NVSS,Alcohol,Chronic liver disease mortality,,,Number,113,113,,,,,Race/Ethnicity,"White, non-Hispanic",,,,,POINT (-109.42442064499971 47.06652897200047),,30,ALC,ALC6_0,NMBR,RACE,WHT
2010,2010,OK,Oklahoma,NVSS,Alcohol,Chronic liver disease mortality,,"cases per 100,000",Crude Rate,17.1,17.1,,,15.2,19,Gender,Male,,,,,POINT (-97.52107021399968 35.47203135600046),,40,ALC,ALC6_0,CRDRATE,GENDER,GENM
2013,2013,WY,Wyoming,YRBSS,Alcohol,Alcohol use among youth,,%,Crude Prevalence,34.4,34.4,,,32.2,36.7,Overall,Overall,,,,,POINT (-108.10983035299967 43.23554134300048),,56,ALC,ALC1_1,CRDPREV,OVERALL,OVR
2012,2012,IN,Indiana,NVSS,Alcohol,Chronic liver disease mortality,,"cases per 100,000",Crude Rate,,,~,Data not shown because of too few respondents or cases,,,Race/Ethnicity,American Indian or Alaska Native,,,,,POINT (-86.14996019399968 39.766910452000445),,18,ALC,ALC6_0,CRDRATE,RACE,AIAN
2019,2019,ME,Maine,YRBSS,Alcohol,Alcohol use among youth,,%,Crude Prevalence,23.6,23.6,,,21.9,25.4,Gender,Female,,,,,POINT (-68.98503133599962 45.254228894000505),,23,ALC,ALC1_1,CRDPREV,GENDER,GENF
2011,2011,OR,Oregon,NVSS,Alcohol,Chronic liver disease mortality,,,Number,484,484,,,,,Race/Ethnicity,"White, non-Hispanic",,,,,POINT (-120.15503132599969 44.56744942400047),,41,ALC,ALC6_0,NMBR,RACE,WHT
2015,2015,WI,Wisconsin,YRBSS,Alcohol,Alcohol use among youth,,%,Crude Prevalence,,,~,Data not shown because of too few respondents or cases,,,Gender,Female,,,,,POINT (-89.81637074199966 44.39319117400049),,55,ALC,ALC1_1,CRDPREV,GENDER,GENF
2012,2012,MI,Michigan,NVSS,Alcohol,Chronic liver disease mortality,,"cases per 100,000",Age-adjusted Rate,,,~,Data not shown because of too few respondents or cases,,,Race/Ethnicity,Asian or Pacific Islander,,,,,POINT (-84.71439026999968 44.6613195430005),,26,ALC,ALC6_0,AGEADJRATE,RACE,API
2014,2014,NM,New Mexico,PRAMS,Alcohol,Alcohol use before pregnancy,,%,Crude Prevalence,50.1,50.1,,,47.3,52.9,Overall,Overall,,,,,POINT (-106.24058098499967 34.52088095200048),,35,ALC,ALC1_2,CRDPREV,OVERALL,OVR
2013,2013,CA,California,NVSS,Alcohol,Chronic liver disease mortality,,,Number,235,235,,,,,Race/Ethnicity,Asian or Pacific Islander,,,,,POINT (-120.99999953799971 37.63864012300047),,6,ALC,ALC6_0,NMBR,RACE,API
2012,2012,NM,New Mexico,NVSS,Alcohol,Chronic liver disease mortality,,,Number,93,93,,,,,Race/Ethnicity,American Indian or Alaska Native,,,,,POINT (-106.24058098499967 34.52088095200048),,35,ALC,ALC6_0,NMBR,RACE,AIAN
2016,2016,NV,Nevada,NVSS,Alcohol,Chronic liver disease mortality,,"cases per 100,000",Crude Rate,,,~,Data not shown because of too few respondents or cases,,,Race/Ethnicity,"Black, non-Hispanic",,,,,POINT (-117.07184056399967 39.493240390000494),,32,ALC,ALC6_0,CRDRATE,RACE,BLK
2011,2011,NJ,New Jersey,NVSS,Alcohol,Chronic liver disease mortality,,"cases per 100,000",Age-adjusted Rate,,,~,Data not shown because of too few respondents or cases,,,Race/Ethnicity,Asian or Pacific Islander,,,,,POINT (-74.27369128799967 40.13057004800049),,34,ALC,ALC6_0,AGEADJRATE,RACE,API
2013,2013,DE,Delaware,YRBSS,Alcohol,Binge drinking prevalence among youth,,%,Crude Prevalence,20.4,20.4,,,18.4,22.6,Overall,Overall,,,,,POINT (-75.57774116799965 39.008830667000495),,10,ALC,ALC2_1,CRDPREV,OVERALL,OVR
2014,2014,CO,Colorado,NVSS,Alcohol,Chronic liver disease mortality,,,Number,,,~,Data not shown because of too few respondents or cases,,,Race/Ethnicity,Asian or Pacific Islander,,,,,POINT (-106.13361092099967 38.843840757000464),,8,ALC,ALC6_0,NMBR,RACE,API
2019,2019,NY,New York,YRBSS,Alcohol,Alcohol use among youth,,%,Crude Prevalence,25.2,25.2,,,23.1,27.4,Race/Ethnicity,Hispanic,,,,,POINT (-75.54397042699964 42.82700103200045),,36,ALC,ALC1_1,CRDPREV,RACE,HIS
2012,2012,PA,Pennsylvania,PRAMS,Alcohol,Alcohol use before pregnancy,,%,Crude Prevalence,62.6,62.6,,,58.6,66.4,Overall,Overall,,,,,POINT (-77.86070029399963 40.79373015200048),,42,ALC,ALC1_2,CRDPREV,OVERALL,OVR
2016,2016,HI,Hawaii,NVSS,Alcohol,Chronic liver disease mortality,,,Number,,,~,Data not shown because of too few respondents or cases,,,Race/Ethnicity,Hispanic,,,,,POINT (-157.85774940299973 21.304850435000446),,15,ALC,ALC6_0,NMBR,RACE,HIS
2010,2010,IN,Indiana,NVSS,Alcohol,Chronic liver disease mortality,,"cases per 100,000",Age-adjusted Rate,,,~,Data not shown because of too few respondents or cases,,,Race/Ethnicity,Asian or Pacific Islander,,,,,POINT (-86.14996019399968 39.766910452000445),,18,ALC,ALC6_0,AGEADJRATE,RACE,API
2013,2013,MA,Massachusetts,NVSS,Alcohol,Chronic liver disease mortality,,,Number,,,~,Data not shown because of too few respondents or cases,,,Race/Ethnicity,American Indian or Alaska Native,,,,,POINT (-72.08269067499964 42.27687047000046),,25,ALC,ALC6_0,NMBR,RACE,AIAN
2010,2010,MA,Massachusetts,NVSS,Alcohol,Chronic liver disease mortality,,,Number,,,~,Data not shown because of too few respondents or cases,,,Race/Ethnicity,Asian or Pacific Islander,,,,,POINT (-72.08269067499964 42.27687047000046),,25,ALC,ALC6_0,NMBR,RACE,API
2014,2014,MS,Mississippi,NVSS,Alcohol,Chronic liver disease mortality,,"cases per 100,000",Crude Rate,15.6,15.6,,,13.7,17.4,Race/Ethnicity,"White, non-Hispanic",,,,,POINT (-89.53803082499968 32.745510099000455),,28,ALC,ALC6_0,CRDRATE,RACE,WHT
2011,2011,NE,Nebraska,NVSS,Alcohol,Chronic liver disease mortality,,,Number,,,~,Data not shown because of too few respondents or cases,,,Race/Ethnicity,"Black, non-Hispanic",,,,,POINT (-99.36572062299967 41.6410409880005),,31,ALC,ALC6_0,NMBR,RACE,BLK
2016,2016,MT,Montana,NVSS,Alcohol,Chronic liver disease mortality,,"cases per 100,000",Crude Rate,59.1,59.1,,,42.4,80.2,Race/Ethnicity,American Indian or Alaska Native,,,,,POINT (-109.42442064499971 47.06652897200047),,30,ALC,ALC6_0,CRDRATE,RACE,AIAN
2016,2016,OR,Oregon,PRAMS,Alcohol,Alcohol use before pregnancy,,%,Crude Prevalence,,,-,No data available,,,Overall,Overall,,,,,POINT (-120.15503132599969 44.56744942400047),,41,ALC,ALC1_2,CRDPREV,OVERALL,OVR
2017,2017,AR,Arkansas,NVSS,Alcohol,Chronic liver disease mortality,,"cases per 100,000",Crude Rate,,,~,Data not shown because of too few respondents or cases,,,Race/Ethnicity,Hispanic,,,,,POINT (-92.27449074299966 34.74865012400045),,5,ALC,ALC6_0,CRDRATE,RACE,HIS
2013,2013,OR,Oregon,NVSS,Alcohol,Chronic liver disease mortality,,,Number,185,185,,,,,Gender,Female,,,,,POINT (-120.15503132599969 44.56744942400047),,41,ALC,ALC6_0,NMBR,GENDER,GENF
2017,2017,LA,Louisiana,PRAMS,Alcohol,Alcohol use before pregnancy,,%,Crude Prevalence,64.7,64.7,,,59.4,69.7,Race/Ethnicity,"White, non-Hispanic",,,,,POINT (-92.44568007099969 31.31266064400046),,22,ALC,ALC1_2,CRDPREV,RACE,WHT
2019,2019,MI,Michigan,NVSS,Alcohol,Chronic liver disease mortality,,"cases per 100,000",Age-adjusted Rate,,,~,Data not shown because of too few respondents or cases,,,Race/Ethnicity,Asian or Pacific Islander,,,,,POINT (-84.71439026999968 44.6613195430005),,26,ALC,ALC6_0,AGEADJRATE,RACE,API
2019,2019,WI,Wisconsin,YRBSS,Alcohol,Binge drinking prevalence among youth,,%,Crude Prevalence,,,-,No data available,,,Race/Ethnicity,American Indian or Alaska Native,,,,,POINT (-89.81637074199966 44.39319117400049),,55,ALC,ALC2_1,CRDPREV,RACE,AIAN
2019,2019,WV,West Virginia,YRBSS,Alcohol,Binge drinking prevalence among youth,,%,Crude Prevalence,,,~,Data not shown because of too few respondents or cases,,,Race/Ethnicity,Hispanic,,,,,POINT (-80.71264013499967 38.66551020200046),,54,ALC,ALC2_1,CRDPREV,RACE,HIS
2012,2012,IL,Illinois,PRAMS,Alcohol,Alcohol use before pregnancy,,%,Crude Prevalence,,,~,Data not shown because of too few respondents or cases,,,Race/Ethnicity,American Indian or Alaska Native,,,,,POINT (-88.99771017799969 40.48501028300046),,17,ALC,ALC1_2,CRDPREV,RACE,AIAN
2012,2012,AR,Arkansas,NVSS,Alcohol,Chronic liver disease mortality,,"cases per 100,000",Crude Rate,11,11,,,9.8,12.2,Overall,Overall,,,,,POINT (-92.27449074299966 34.74865012400045),,5,ALC,ALC6_0,CRDRATE,OVERALL,OVR
2015,2015,NM,New Mexico,NVSS,Alcohol,Chronic liver disease mortality,,"cases per 100,000",Age-adjusted Rate,33.4,33.4,,,29.9,36.9,Gender,Male,,,,,POINT (-106.24058098499967 34.52088095200048),,35,ALC,ALC6_0,AGEADJRATE,GENDER,GENM
2013,2013,GU,Guam,YRBSS,Alcohol,Alcohol use among youth,,%,Crude Prevalence,,,-,No data available,,,Race/Ethnicity,"Asian, non-Hispanic",,,,,POINT (144.793731 13.444304),,66,ALC,ALC1_1,CRDPREV,RACE,ASN
2016,2016,DE,Delaware,NVSS,Alcohol,Chronic liver disease mortality,,"cases per 100,000",Age-adjusted Rate,,,~,Data not shown because of too few respondents or cases,,,Race/Ethnicity,Hispanic,,,,,POINT (-75.57774116799965 39.008830667000495),,10,ALC,ALC6_0,AGEADJRATE,RACE,HIS
2017,2017,WI,Wisconsin,YRBSS,Alcohol,Alcohol use among youth,,%,Crude Prevalence,28.1,28.1,,,23.9,32.8,Gender,Male,,,,,POINT (-89.81637074199966 44.39319117400049),,55,ALC,ALC1_1,CRDPREV,GENDER,GENM
2016,2016,HI,Hawaii,PRAMS,Alcohol,Alcohol use before pregnancy,,%,Crude Prevalence,71,71,,,61.5,79,Race/Ethnicity,"White, non-Hispanic",,,,,POINT (-157.85774940299973 21.304850435000446),,15,ALC,ALC1_2,CRDPREV,RACE,WHT
2020,2020,AZ,Arizona,NVSS,Alcohol,Chronic liver disease mortality,,"cases per 100,000",Age-adjusted Rate,94.2,94.2,,,82.6,105.8,Race/Ethnicity,American Indian or Alaska Native,,,,,POINT (-111.76381127699972 34.865970280000454),,4,ALC,ALC6_0,AGEADJRATE,RACE,AIAN
2018,2018,GA,Georgia,PRAMS,Alcohol,Alcohol use before pregnancy,,%,Crude Prevalence,53.8,53.8,,,46.7,60.7,Race/Ethnicity,"White, non-Hispanic",,,,,POINT (-83.62758034599966 32.83968109300048),,13,ALC,ALC1_2,CRDPREV,RACE,WHT
2014,2014,HI,Hawaii,PRAMS,Alcohol,Alcohol use before pregnancy,,%,Crude Prevalence,52.1,52.1,,,45.3,58.7,Race/Ethnicity,"Multiracial, non-Hispanic",,,,,POINT (-157.85774940299973 21.304850435000446),,15,ALC,ALC1_2,CRDPREV,RACE,MRC
2013,2013,OH,Ohio,NVSS,Alcohol,Chronic liver disease mortality,,"cases per 100,000",Age-adjusted Rate,10.3,10.3,,,9.7,10.9,Race/Ethnicity,"White, non-Hispanic",,,,,POINT (-82.40426005599966 40.06021014100048),,39,ALC,ALC6_0,AGEADJRATE,RACE,WHT
2013,2013,RI,Rhode Island,PRAMS,Alcohol,Alcohol use before pregnancy,,%,Crude Prevalence,,,~,Data not shown because of too few respondents or cases,,,Race/Ethnicity,American Indian or Alaska Native,,,,,POINT (-71.52247031399963 41.70828019300046),,44,ALC,ALC1_2,CRDPREV,RACE,AIAN
2018,2018,MA,Massachusetts,NVSS,Alcohol,Chronic liver disease mortality,,,Number,53,53,,,,,Race/Ethnicity,Hispanic,,,,,POINT (-72.08269067499964 42.27687047000046),,25,ALC,ALC6_0,NMBR,RACE,HIS
2018,2018,DE,Delaware,NVSS,Alcohol,Chronic liver disease mortality,,"cases per 100,000",Crude Rate,,,~,Data not shown because of too few respondents or cases,,,Race/Ethnicity,Asian or Pacific Islander,,,,,POINT (-75.57774116799965 39.008830667000495),,10,ALC,ALC6_0,CRDRATE,RACE,API
2019,2019,NJ,New Jersey,NVSS,Alcohol,Chronic liver disease mortality,,,Number,297,297,,,,,Gender,Female,,,,,POINT (-74.27369128799967 40.13057004800049),,34,ALC,ALC6_0,NMBR,GENDER,GENF
2013,2013,MO,Missouri,NVSS,Alcohol,Chronic liver disease mortality,,"cases per 100,000",Age-adjusted Rate,8.4,8.4,,,7.7,9.1,Overall,Overall,,,,,POINT (-92.56630005299968 38.635790776000476),,29,ALC,ALC6_0,AGEADJRATE,OVERALL,OVR
2017,2017,IA,Iowa,NVSS,Alcohol,Chronic liver disease mortality,,"cases per 100,000",Age-adjusted Rate,9.2,9.2,,,8.2,10.2,Overall,Overall,,,,,POINT (-93.81649055599968 42.46940091300047),,19,ALC,ALC6_0,AGEADJRATE,OVERALL,OVR
2019,2019,HI,Hawaii,NVSS,Alcohol,Chronic liver disease mortality,,"cases per 100,000",Age-adjusted Rate,4.9,4.9,,,3.5,6.6,Gender,Female,,,,,POINT (-157.85774940299973 21.304850435000446),,15,ALC,ALC6_0,AGEADJRATE,GENDER,GENF
2017,2017,NC,North Carolina,YRBSS,Alcohol,Alcohol use among youth,,%,Crude Prevalence,26.5,26.5,,,23.4,29.9,Overall,Overall,,,,,POINT (-79.15925046299964 35.466220975000454),,37,ALC,ALC1_1,CRDPREV,OVERALL,OVR
2011,2011,MT,Montana,NVSS,Alcohol,Chronic liver disease mortality,,"cases per 100,000",Crude Rate,12.8,12.8,,,10.6,15,Overall,Overall,,,,,POINT (-109.42442064499971 47.06652897200047),,30,ALC,ALC6_0,CRDRATE,OVERALL,OVR
2019,2019,MN,Minnesota,YRBSS,Alcohol,Alcohol use among youth,,%,Crude Prevalence,,,-,No data available,,,Race/Ethnicity,"Black, non-Hispanic",,,,,POINT (-94.79420050299967 46.35564873600049),,27,ALC,ALC1_1,CRDPREV,RACE,BLK
2018,2018,AK,Alaska,PRAMS,Alcohol,Alcohol use before pregnancy,,%,Crude Prevalence,61.4,61.4,,,57.8,64.9,Overall,Overall,,,,,POINT (-147.72205903599973 64.84507995700051),,2,ALC,ALC1_2,CRDPREV,OVERALL,OVR
2015,2015,FL,Florida,YRBSS,Alcohol,Alcohol use among youth,,%,Crude Prevalence,35.9,35.9,,,33.2,38.8,Race/Ethnicity,"White, non-Hispanic",,,,,POINT (-81.92896053899966 28.932040377000476),,12,ALC,ALC1_1,CRDPREV,RACE,WHT
2010,2010,MS,Mississippi,NVSS,Alcohol,Chronic liver disease mortality,,"cases per 100,000",Crude Rate,12.9,12.9,,,11.2,14.6,Race/Ethnicity,"White, non-Hispanic",,,,,POINT (-89.53803082499968 32.745510099000455),,28,ALC,ALC6_0,CRDRATE,RACE,WHT
2017,2017,FL,Florida,NVSS,Alcohol,Chronic liver disease mortality,,"cases per 100,000",Age-adjusted Rate,,,~,Data not shown because of too few respondents or cases,,,Race/Ethnicity,American Indian or Alaska Native,,,,,POINT (-81.92896053899966 28.932040377000476),,12,ALC,ALC6_0,AGEADJRATE,RACE,AIAN
2017,2017,IA,Iowa,PRAMS,Alcohol,Alcohol use before pregnancy,,%,Crude Prevalence,70.2,70.2,,,64.7,75.1,Race/Ethnicity,"White, non-Hispanic",,,,,POINT (-93.81649055599968 42.46940091300047),,19,ALC,ALC1_2,CRDPREV,RACE,WHT
2019,2019,MT,Montana,YRBSS,Alcohol,Binge drinking prevalence among youth,,%,Crude Prevalence,,,~,Data not shown because of too few respondents or cases,,,Race/Ethnicity,"Asian, non-Hispanic",,,,,POINT (-109.42442064499971 47.06652897200047),,30,ALC,ALC2_1,CRDPREV,RACE,ASN
2015,2015,AL,Alabama,NVSS,Alcohol,Chronic liver disease mortality,,"cases per 100,000",Age-adjusted Rate,16.7,16.7,,,15.1,18.3,Gender,Male,,,,,POINT (-86.63186076199969 32.84057112200048),,1,ALC,ALC6_0,AGEADJRATE,GENDER,GENM
2016,2016,NH,New Hampshire,PRAMS,Alcohol,Alcohol use before pregnancy,,%,Crude Prevalence,,,~,Data not shown because of too few respondents or cases,,,Race/Ethnicity,"Multiracial, non-Hispanic",,,,,POINT (-71.50036091999965 43.65595011300047),,33,ALC,ALC1_2,CRDPREV,RACE,MRC
2013,2013,NC,North Carolina,NVSS,Alcohol,Chronic liver disease mortality,,"cases per 100,000",Age-adjusted Rate,,,~,Data not shown because of too few respondents or cases,,,Race/Ethnicity,Hispanic,,,,,POINT (-79.15925046299964 35.466220975000454),,37,ALC,ALC6_0,AGEADJRATE,RACE,HIS
2017,2017,AL,Alabama,NVSS,Alcohol,Chronic liver disease mortality,,"cases per 100,000",Age-adjusted Rate,12.7,12.7,,,11.8,13.6,Overall,Overall,,,,,POINT (-86.63186076199969 32.84057112200048),,1,ALC,ALC6_0,AGEADJRATE,OVERALL,OVR
2019,2019,RI,Rhode Island,PRAMS,Alcohol,Alcohol use before pregnancy,,%,Crude Prevalence,,,~,Data not shown because of too few respondents or cases,,,Race/Ethnicity,"Multiracial, non-Hispanic",,,,,POINT (-71.52247031399963 41.70828019300046),,44,ALC,ALC1_2,CRDPREV,RACE,MRC
2015,2015,KS,Kansas,NVSS,Alcohol,Chronic liver disease mortality,,"cases per 100,000",Age-adjusted Rate,12.3,12.3,,,10.5,14.1,Gender,Male,,,,,POINT (-98.20078122699965 38.34774030000045),,20,ALC,ALC6_0,AGEADJRATE,GENDER,GENM
2010,2010,MA,Massachusetts,NVSS,Alcohol,Chronic liver disease mortality,,"cases per 100,000",Age-adjusted Rate,11.2,11.2,,,10.1,12.3,Gender,Male,,,,,POINT (-72.08269067499964 42.27687047000046),,25,ALC,ALC6_0,AGEADJRATE,GENDER,GENM
2013,2013,AL,Alabama,NVSS,Alcohol,Chronic liver disease mortality,,"cases per 100,000",Crude Rate,15.6,15.6,,,14,17.2,Gender,Male,,,,,POINT (-86.63186076199969 32.84057112200048),,1,ALC,ALC6_0,CRDRATE,GENDER,GENM
2011,2011,CA,California,NVSS,Alcohol,Chronic liver disease mortality,,,Number,2965,2965,,,,,Gender,Male,,,,,POINT (-120.99999953799971 37.63864012300047),,6,ALC,ALC6_0,NMBR,GENDER,GENM
2013,2013,AR,Arkansas,YRBSS,Alcohol,Alcohol use among youth,,%,Crude Prevalence,38,38,,,31.5,45,Gender,Male,,,,,POINT (-92.27449074299966 34.74865012400045),,5,ALC,ALC1_1,CRDPREV,GENDER,GENM
2020,2020,CT,Connecticut,NVSS,Alcohol,Chronic liver disease mortality,,,Number,454,454,,,,,Race/Ethnicity,"White, non-Hispanic",,,,,POINT (-72.64984095199964 41.56266102000046),,9,ALC,ALC6_0,NMBR,RACE,WHT
2016,2016,IA,Iowa,PRAMS,Alcohol,Alcohol use before pregnancy,,%,Crude Prevalence,,,~,Data not shown because of too few respondents or cases,,,Race/Ethnicity,American Indian or Alaska Native,,,,,POINT (-93.81649055599968 42.46940091300047),,19,ALC,ALC1_2,CRDPREV,RACE,AIAN
2017,2017,ND,North Dakota,NVSS,Alcohol,Chronic liver disease mortality,,,Number,87,87,,,,,Overall,Overall,,,,,POINT (-100.11842104899966 47.47531977900047),,38,ALC,ALC6_0,NMBR,OVERALL,OVR
